id,price_doc
30474,5571200.0
30475,8099901.0
30476,5525095.0
30477,5950229.5
30478,4965565.0
30479,9172666.0
30480,4460892.5
30481,4263184.0
30482,5009252.5
30483,4497203.0
30484,6595528.5
30485,4734429.5
30486,3767288.5
30487,3903733.75
30488,6160885.5
30489,6061234.0
30490,22157340.0
30491,19509782.0
30492,5714486.0
30493,13405216.0
30494,6864038.0
30495,10920038.0
30496,8827182.0
30497,8671678.0
30498,4823557.0
30499,7818569.5
30500,11183160.0
30501,7116265.5
30502,2966192.0
30503,6860304.5
30504,5770452.0
30505,11859950.0
30506,2905615.75
30507,4614573.5
30508,5721059.0
30509,7741176.0
30510,9167460.0
30511,6832570.5
30512,6520091.5
30513,4472306.0
30514,3598359.75
30515,9549584.0
30516,5779096.0
30517,10660354.0
30518,8229192.5
30519,4826612.5
30520,7659942.0
30521,5879776.0
30522,7232664.5
30523,6769129.0
30524,10454148.0
30525,11304158.0
30526,4714827.5
30527,5170131.0
30528,6439944.0
30529,6673161.0
30530,6132120.5
30531,14366222.0
30532,4672292.0
30533,10738550.0
30534,6615809.5
30535,9322334.0
30536,5841989.0
30537,11666992.0
30538,5659457.0
30539,8466858.0
30540,9502292.0
30541,6283435.0
30542,1904305.0
30543,5959998.5
30544,7145317.0
30545,8725102.0
30546,4041876.75
30547,9801790.0
30548,4493803.5
30549,5176379.0
30550,12260016.0
30551,5039277.0
30552,1558809.25
30553,7373565.0
30554,11417372.0
30555,6363000.0
30556,9366132.0
30557,8105784.5
30558,9483174.0
30559,6646622.5
30560,6101960.5
30561,7043885.0
30562,11322524.0
30563,5384707.0
30564,7281256.5
30565,6900696.0
30566,7342289.5
30567,1832793.0
30568,10306758.0
30569,9824962.0
30570,6636558.5
30571,8084556.0
30572,4818145.5
30573,6115935.0
30574,6417418.0
30575,7493464.5
30576,4716775.5
30577,4491872.5
30578,2822159.25
30579,7624402.0
30580,4922742.5
30581,5652990.0
30582,12925454.0
30583,6848717.0
30584,4726792.5
30585,3050539.5
30586,9050718.0
30587,5884662.5
30588,7605326.0
30589,7300940.5
30590,12548452.0
30591,5391445.0
30592,7183388.0
30593,8251040.0
30594,6246960.0
30595,5515657.5
30596,6516946.0
30597,6085688.5
30598,9578230.0
30599,10489284.0
30600,5486852.0
30601,6105910.5
30602,1724143.25
30603,12162520.0
30604,4798228.5
30605,6120199.0
30606,20367592.0
30607,6742588.5
30608,8710182.0
30609,6089710.5
30610,3099380.25
30611,5778392.5
30612,7406490.0
30613,8824756.0
30614,17173464.0
30615,7955593.5
30616,5868604.5
30617,9297850.0
30618,5104428.5
30619,4319770.0
30620,2447267.0
30621,8868898.0
30622,7692362.5
30623,6424323.0
30624,6800320.0
30625,7615966.0
30626,5979197.5
30627,7517475.0
30628,5995897.5
30629,5338581.5
30630,4639335.5
30631,6160508.0
30632,4017801.75
30633,6252223.5
30634,11538508.0
30635,9607620.0
30636,5457365.0
30637,9433460.0
30638,6252225.5
30639,7425296.0
30640,4505369.0
30641,8633956.0
30642,6649048.0
30643,8687334.0
30644,9553638.0
30645,7402945.0
30646,5532777.5
30647,4672823.0
30648,23356350.0
30649,2356969.25
30650,4996941.0
30651,2944527.5
30652,4393355.0
30653,7493970.5
30654,4554515.0
30655,12637080.0
30656,3923101.75
30657,6704211.0
30658,9592096.0
30659,4759790.0
30660,8714936.0
30661,6611023.5
30662,8452170.0
30663,18440532.0
30664,11282240.0
30665,6108897.5
30666,2568319.5
30667,4282454.5
30668,9133588.0
30669,5104255.0
30670,2546708.0
30671,7503560.5
30672,15099772.0
30673,10972604.0
30674,12099546.0
30675,1921608.5
30676,7298225.0
30677,4438271.0
30678,21007882.0
30679,6047008.0
30680,5221184.5
30681,2281900.5
30682,8905294.0
30683,9753432.0
30684,4872135.0
30685,7863399.0
30686,9283430.0
30687,5098152.0
30688,4518532.5
30689,15157430.0
30690,24653096.0
30691,4672684.0
30692,5880954.0
30693,11644244.0
30694,5570800.5
30695,7254200.0
30696,6541816.5
30697,11831540.0
30698,7998579.5
30699,5911573.5
30700,4825569.0
30701,9553638.0
30702,6254249.0
30703,3682803.0
30704,11518202.0
30705,9032296.0
30706,25334512.0
30707,3767726.0
30708,15065812.0
30709,6418052.0
30710,8135424.5
30711,4561282.0
30712,3907660.0
30713,6104234.5
30714,7073913.0
30715,3854289.5
30716,9660702.0
30717,6560743.0
30718,9856810.0
30719,15286400.0
30720,7519257.5
30721,4072662.25
30722,7422798.5
30723,6150761.5
30724,11991800.0
30725,6588526.5
30726,12100366.0
30727,9651260.0
30728,10660326.0
30729,3498900.25
30730,6189940.5
30731,6567788.5
30732,4795530.5
30733,10432758.0
30734,6959948.0
30735,5434945.5
30736,5326348.0
30737,6885319.0
30738,6539743.0
30739,4350500.5
30740,6877927.0
30741,11398752.0
30742,4388596.5
30743,4845555.0
30744,9320326.0
30745,7101747.5
30746,5485385.5
30747,17142058.0
30748,15975058.0
30749,5012243.5
30750,6537070.5
30751,3259934.5
30752,7780368.5
30753,9975230.0
30754,6009873.5
30755,4767130.5
30756,5795797.5
30757,5648225.5
30758,10780460.0
30759,6144382.0
30760,4263055.5
30761,10328902.0
30762,6650813.5
30763,11878310.0
30764,6236916.5
30765,6034875.5
30766,3505645.5
30767,9659184.0
30768,4622839.0
30769,7341979.0
30770,6038129.5
30771,3072957.0
30772,8685668.0
30773,8346340.0
30774,6002110.0
30775,12002384.0
30776,6082610.0
30777,6085069.0
30778,9313412.0
30779,6448693.5
30780,7846031.0
30781,6813166.5
30782,5350267.0
30783,5519426.0
30784,3590660.0
30785,5519194.5
30786,4409623.5
30787,6311308.0
30788,5770230.5
30789,7472992.0
30790,6714188.5
30791,9593690.0
30792,7002398.0
30793,10894002.0
30794,12683660.0
30795,10983484.0
30796,12618366.0
30797,14726756.0
30798,2708825.25
30799,10630276.0
30800,14581286.0
30801,6314934.5
30802,22854640.0
30803,3093497.5
30804,3644261.0
30805,15059420.0
30806,6975676.0
30807,6156901.0
30808,10157140.0
30809,4768458.0
30810,11513704.0
30811,4290682.0
30812,5627977.5
30813,5329718.5
30814,2627061.25
30815,3894172.75
30816,8073513.5
30817,1914638.625
30818,7902464.0
30819,7952993.5
30820,5256211.5
30821,24470556.0
30822,9206368.0
30823,7612536.5
30824,3418778.25
30825,5206279.0
30826,10143794.0
30827,5466011.0
30828,5778189.0
30829,5658624.0
30830,8863982.0
30831,6824041.5
30832,5926975.0
30833,5370308.5
30834,4254087.5
30835,8019358.0
30836,6623954.5
30837,5120552.0
30838,4650794.5
30839,6192866.5
30840,11315588.0
30841,11061284.0
30842,7050420.0
30843,5518697.0
30844,6294353.5
30845,9580884.0
30846,4434408.5
30847,6241725.0
30848,8274050.0
30849,4200152.5
30850,4029024.25
30851,5079413.0
30852,6620934.0
30853,4246525.5
30854,5890495.0
30855,7702775.5
30856,9391624.0
30857,2219802.0
30858,4483404.5
30859,5971512.5
30860,6077762.0
30861,8696990.0
30862,6244079.0
30863,6713224.0
30864,6327788.5
30865,9528292.0
30866,6652313.0
30867,5611986.5
30868,8604646.0
30869,5695820.5
30870,5528575.0
30871,8777150.0
30872,5096225.0
30873,3979469.25
30874,5017419.5
30875,6433619.0
30876,4865785.0
30877,10691128.0
30878,5689198.0
30879,12828752.0
30880,6326260.0
30881,2097928.0
